Class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.489260346,0.256830871,-0.260402232,0.995371759,0.494577646,0.241926581,-0.239942074,0.994902968,0.497497201,0.242098629,-0.239920899,0.992497087,0.500226855,0.242438272,-0.240015358,0.994416952,0.48542124,0.242724627,-0.246251807,0.995623291,0.482134253,0.243246943,-0.246313587,0.993385136,0.478781432,0.243906856,-0.246375918,0.994414091,0.503740311,0.251083821,-0.138932303,0.995278597,0.474739343,0.251718462,-0.165941611,0.994155228,0.49549368,0.276135117,-0.222718537,0.993130147,0.483662009,0.276088446,-0.230890021,0.99512887,0.519158125,0.320762515,-0.115324534,0.99210608,0.457241148,0.322296321,-0.172790661,0.998073101,0.520910442,0.190942332,-0.165980011,0.973314226,0.461259931,0.197776854,-0.261515796,0.982880771,0.506628573,0.089669287,-0.204733506,0.931788146,0.483421803,0.09310475,-0.253172249,0.964597225,0.50130415,0.062616199,-0.225927755,0.866535902,0.489780903,0.062028766,-0.277570307,0.925961435,0.4991391,0.060931593,-0.21920678,0.847504854,0.489221036,0.060696457,-0.264554769,0.913957119,0.49948588,0.07171914,-0.20624052,0.85044831,0.488657743,0.073516309,-0.251730442,0.910257399,0.517232001,0.534058988,0.028123919,0.999216318,0.469652325,0.550518811,-0.028242387,0.999699712,0.604715884,0.637384236,-0.040131539,0.903413653,0.483855575,0.735971391,-0.063662432,0.956707478,0.508053362,0.609241903,0.218274906,0.476495296,0.496717364,0.897672296,0.127822667,0.960040569,0.495032012,0.590769589,0.2455654,0.520047188,0.498552352,0.914419651,0.143478319,0.889650881,0.488524377,0.655609846,0.227027342,0.429673254,0.499116004,0.940658331,0.057130557,0.899578989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.459308892,0.286378264,0.22623381,0.997430384,0.448941529,0.275649905,0.171629146,0.998080134,0.44246757,0.275462925,0.17160885,0.998107553,0.435841292,0.275497228,0.171621591,0.997791767,0.467107236,0.277249843,0.145522699,0.998269558,0.473270714,0.278002888,0.14556241,0.99839288,0.480215251,0.278853387,0.145362392,0.997732997,0.421327531,0.281479239,0.022994028,0.998516381,0.486685812,0.286537796,-0.102176361,0.998960972,0.451868027,0.297985196,0.191203386,0.997139692,0.469962835,0.299030215,0.153881907,0.996367931,0.34110108,0.336483866,0.077548698,0.998756051,0.528940797,0.336835474,-0.242268547,0.997681379,0.37086308,0.236907482,0.191369832,0.467631102,0.51311934,0.240199521,-0.30358842,0.752334654,0.429668546,0.144434184,0.105142497,0.702362597,0.45608303,0.143676817,-0.33772859,0.910515666,0.430073738,0.119081467,0.070400015,0.733306408,0.449025661,0.11799413,-0.383594364,0.910711646,0.435297608,0.11811921,0.027903492,0.731480896,0.444773227,0.118022263,-0.397314966,0.91000855,0.436608076,0.126592189,0.082122788,0.737057388,0.445853531,0.126978099,-0.341771394,0.883003652,0.415108442,0.576159358,0.12040709,0.999979019,0.515834451,0.562070787,-0.121314183,0.999830961,0.450095117,0.751568019,0.085986741,0.994907677,0.735189795,0.627683163,-0.113543466,0.976247311,0.467480779,0.929161429,0.043300688,0.970437706,0.506262481,0.679117441,0.342419654,0.790475905,0.470908046,0.954942226,0.038121641,0.981661618,0.483463168,0.673151612,0.399959654,0.899407744,0.474496812,0.939660311,-0.015995102,0.595471144,0.474435389,0.714811802,0.547697484,0.393777221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.524414361,0.144235104,-0.513221741,0.999972105,0.537390888,0.127641648,-0.461732805,0.99995327,0.546891868,0.127481222,-0.46186018,0.999941826,0.554937184,0.127389371,-0.461905211,0.999945641,0.510033488,0.127957314,-0.459907681,0.999943614,0.499416262,0.128315836,-0.459997237,0.999937415,0.488526374,0.129163414,-0.460105121,0.999952435,0.567450881,0.135623425,-0.153766543,0.999905586,0.472200096,0.139214307,-0.146490991,0.999965549,0.539011776,0.164244503,-0.396477789,0.999974847,0.504746675,0.166063905,-0.395222515,0.999965191,0.644656122,0.237932548,-0.032931898,0.999724329,0.403425068,0.23999548,-0.002007991,0.999472916,0.725431681,0.345951468,-0.372494876,0.978663564,0.356757224,0.35678944,-0.296927124,0.975439489,0.554201782,0.295769334,-0.816145122,0.9513098,0.529540777,0.284484804,-0.711516619,0.935238004,0.536794186,0.266699314,-0.894757867,0.868740141,0.551043868,0.255266398,-0.806788623,0.847782969,0.537181616,0.255636871,-0.848435104,0.853655875,0.544567823,0.246476606,-0.752020717,0.818489671,0.541279972,0.265239,-0.803596139,0.808258116,0.539298713,0.255013496,-0.695490181,0.754644036,0.569116712,0.499118865,-0.060801625,0.999698043,0.434659213,0.484851956,0.061191805,0.999592602,0.537700176,0.677304983,-0.010770911,0.971756816,0.216719776,0.57365638,-0.3940337,0.995476544,0.487771481,0.837572813,0.467945725,0.977020621,0.461657673,0.616498828,0.208225086,0.79270643,0.473847151,0.855553627,0.506732702,0.874953032,0.509860396,0.56881237,0.269059271,0.705790401,0.499407858,0.894161105,0.219282627,0.970570743,0.53450799,0.661560655,0.13601765,0.787506402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.502075493,0.187588334,-0.584480345,0.999904752,0.51581347,0.173281282,-0.543336034,0.999865174,0.524329722,0.173820376,-0.543202579,0.999809444,0.53294009,0.174437255,-0.543323159,0.999901891,0.491498291,0.172595829,-0.526254833,0.999794781,0.483897448,0.172938347,-0.526349127,0.999612629,0.476096064,0.17356357,-0.526375413,0.999805629,0.545029759,0.183018476,-0.32401529,0.999824703,0.473074198,0.183353692,-0.239297926,0.999892116,0.521754801,0.206892699,-0.507011831,0.999863625,0.490483224,0.206896007,-0.482914776,0.999792993,0.607871592,0.271306247,-0.306822121,0.999549091,0.420785964,0.268476278,-0.053440467,0.995279908,0.686546504,0.135479867,-0.514476776,0.997517824,0.322804183,0.15393433,0.07118614,0.979689181,0.532739401,0.100241937,-0.398027599,0.918257654,0.471414983,0.098202586,0.31103453,0.627023578,0.512655377,0.076971442,-0.439913422,0.704002619,0.498713255,0.068888456,0.286049306,0.341206521,0.507812858,0.085468262,-0.389500201,0.667983532,0.499749154,0.077805609,0.343740702,0.305659324,0.511305034,0.100735307,-0.384688824,0.660516679,0.492577851,0.094136566,0.324222803,0.34105739,0.529164314,0.535217106,-0.100026995,0.999448597,0.41148895,0.51797688,0.099749014,0.998555839,0.488496542,0.736479461,-0.070314214,0.97163713,0.215252042,0.613931894,-0.261406571,0.982083082,0.460738629,0.907018006,0.258353084,0.990762293,0.426838994,0.68614161,0.323016018,0.808649361,0.450755,0.924058557,0.280601412,0.924603224,0.455569535,0.677139163,0.381647885,0.774509013,0.457469553,0.970678449,-0.01649219,0.979955494,0.476923436,0.760336816,0.280992568,0.807443976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.500884593,0.212519199,-0.093876459,0.998988569,0.507852256,0.194469452,-0.075061642,0.999048412,0.511855423,0.194738179,-0.075088918,0.998296797,0.515774488,0.195253611,-0.075163424,0.999005377,0.493846714,0.194404751,-0.079083063,0.998866677,0.488729417,0.194979906,-0.079134062,0.998045325,0.48403272,0.195778862,-0.079158731,0.998537779,0.521107972,0.206543133,0.027315741,0.999514222,0.477893651,0.207074106,0.012549167,0.999378204,0.508022785,0.234519243,-0.056479715,0.999673605,0.491268307,0.235229194,-0.060626738,0.999748886,0.54287982,0.321964562,0.053856768,0.998533607,0.459784359,0.303756535,0.024342874,0.999820173,0.519974828,0.382833153,0.009551048,0.39810431,0.457654953,0.169580787,-0.000631495,0.933259666,0.485379517,0.416600794,-0.056421421,0.055457149,0.465262324,0.142474025,0.098999403,0.349555343,0.477650702,0.426383674,-0.082097903,0.064087212,0.467838436,0.129555941,0.090120956,0.28238228,0.478620946,0.425390452,-0.08842355,0.063277677,0.465683639,0.142211318,0.090480722,0.254400194,0.478875875,0.422697365,-0.064217493,0.07250578,0.466088593,0.149055421,0.096811362,0.314325809,0.532341897,0.584329247,0.031249952,0.99968946,0.480510801,0.589778125,-0.031128034,0.99996376,0.569587588,0.790143609,-0.051385473,0.877111912,0.489946663,0.821699619,-0.056849092,0.988925874,0.474755526,0.625126302,0.223893836,0.319926202,0.498862088,0.992767572,0.07955493,0.97919333,0.461822569,0.587584674,0.254555762,0.450625628,0.504307449,0.984216928,0.09088508,0.922596574,0.4415811,0.617720008,0.238870665,0.420708507,0.517545104,1.056613326,0.002129221,0.957951188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.544236779,0.2578049,-0.209797636,0.99928987,0.550116837,0.245143175,-0.187552378,0.999298692,0.554482758,0.245514631,-0.187572867,0.999095798,0.558401227,0.246107772,-0.187643349,0.999385357,0.537588179,0.246616781,-0.180149749,0.998616338,0.533613503,0.247890845,-0.180133998,0.997690439,0.530049384,0.249007866,-0.18015328,0.998456359,0.565718532,0.256423891,-0.086851448,0.999286711,0.526937783,0.258506179,-0.050261177,0.999121964,0.553485096,0.274691612,-0.17430754,0.998910189,0.537770033,0.275546789,-0.163965315,0.997492909,0.590245545,0.324766606,-0.105003938,0.996723831,0.511839271,0.334462702,-0.006982829,0.975778162,0.596190095,0.210192978,-0.216038048,0.938378453,0.49584645,0.2084921,-0.050043769,0.884244084,0.59744972,0.108907104,-0.276095599,0.790013671,0.49956435,0.103660852,-0.102538779,0.735478938,0.596554756,0.102274656,-0.310436457,0.721711636,0.500896037,0.09642607,-0.1403047,0.664586246,0.593946874,0.10096693,-0.311780155,0.69427067,0.505834877,0.096295327,-0.139607921,0.636074066,0.593588531,0.102874756,-0.282102466,0.697372913,0.506317139,0.097726047,-0.111493722,0.673308849,0.577994049,0.583574772,-0.039839648,0.999745905,0.524817348,0.571443677,0.039915636,0.998697996,0.562086046,0.765747368,-0.023342254,0.96922785,0.439854503,0.663592219,-0.082016796,0.984152198,0.546953142,0.921176434,0.14405562,0.990238786,0.538557708,0.65314877,0.216592029,0.724140823,0.54230839,0.937713623,0.153855205,0.912659943,0.554316401,0.640166759,0.244534418,0.742034376,0.542825878,0.97010076,0.017985012,0.977077186,0.561019897,0.722654223,0.205754966,0.709623814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.525871813,0.248892337,-0.403746217,0.999300957,0.534430921,0.239689738,-0.362496585,0.99888581,0.540168643,0.239962548,-0.362447143,0.998592794,0.545918643,0.240137011,-0.362491965,0.999108493,0.517366052,0.239404708,-0.35342136,0.998764753,0.511735678,0.239727736,-0.353522807,0.998225033,0.506388068,0.240222186,-0.353663743,0.998966455,0.551018476,0.247363091,-0.167838559,0.998632491,0.501191854,0.250162989,-0.123420715,0.999309778,0.536402524,0.259903342,-0.336279124,0.998152792,0.516591251,0.260896623,-0.323681235,0.997537136,0.596550226,0.319820553,-0.176313564,0.99251914,0.444082916,0.320667833,-0.032978471,0.97688216,0.65744859,0.221610069,-0.347052366,0.988116622,0.389774054,0.230704933,-0.089615121,0.980521202,0.5440979,0.174038678,-0.339797199,0.794746578,0.496331155,0.173522979,-0.029848773,0.793748438,0.5268749,0.156896994,-0.384827793,0.563471317,0.511487186,0.154194295,-0.077727586,0.550464869,0.524658024,0.161756188,-0.356959045,0.521103621,0.512722313,0.158270568,-0.034240413,0.502232373,0.530030727,0.172567904,-0.335111499,0.528097212,0.509872377,0.169259012,-0.022539981,0.509518743,0.544402957,0.528913617,-0.076522529,0.998588502,0.450251788,0.516668022,0.076572768,0.994365931,0.517980754,0.689428627,-0.106608152,0.967181504,0.267826259,0.593035579,-0.077704623,0.961140037,0.480361134,0.850147665,0.021374993,0.98645407,0.471382648,0.628375709,0.408653945,0.609844565,0.482915342,0.861216187,0.02270841,0.929121852,0.499714464,0.631783128,0.455215722,0.604064584,0.468373597,0.879200578,-0.237232417,0.971776307,0.503252745,0.682767391,0.380909562,0.602184474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.535832882,0.093809903,-0.431237787,0.999931097,0.555779278,0.07556656,-0.38834691,0.999922991,0.567074716,0.076681733,-0.388407111,0.999908566,0.577841938,0.077632189,-0.3884027,0.99991858,0.520081699,0.074324399,-0.381624341,0.999909639,0.507172346,0.074428886,-0.381718516,0.999895334,0.497758538,0.074541569,-0.381913573,0.999926448,0.589932561,0.089436889,-0.147360727,0.99977535,0.48857525,0.084395319,-0.117397107,0.999908924,0.558672369,0.125663787,-0.342466712,0.999932647,0.515657902,0.123552233,-0.333669186,0.999875188,0.683996856,0.232894599,-0.08604455,0.999505043,0.412994653,0.240677625,-0.024298565,0.999056876,0.727454841,0.389225483,-0.392831206,0.981155396,0.377626926,0.404442251,-0.346100092,0.959141672,0.559539199,0.290166557,-0.779359877,0.968921006,0.517086744,0.290540785,-0.789484739,0.951944768,0.538260341,0.244223922,-0.830228865,0.925051451,0.531823516,0.252914429,-0.872852623,0.896521211,0.540953994,0.230149508,-0.759632051,0.913706303,0.52357626,0.237553239,-0.806826413,0.875207305,0.54523617,0.24521789,-0.750520527,0.882317424,0.521142483,0.251003593,-0.770231783,0.830775499,0.577269077,0.534810305,-0.066866525,0.998742521,0.435144216,0.519171178,0.066640913,0.997447968,0.547920406,0.757062316,-0.019005407,0.958464861,0.182892382,0.6470837,-0.377463549,0.979052484,0.524986267,0.934623003,0.380939096,0.96150589,0.47502169,0.621941805,0.288590223,0.401085407,0.517376602,0.956920505,0.413710922,0.788783491,0.508769691,0.603049994,0.363958031,0.388945103,0.545113742,1.000190258,0.210267082,0.932596564,0.540160775,0.702330947,0.379359841,0.394409001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.535832882,0.093809903,-0.431237787,0.999931097,0.555779278,0.07556656,-0.38834691,0.999922991,0.567074716,0.076681733,-0.388407111,0.999908566,0.577841938,0.077632189,-0.3884027,0.99991858,0.520081699,0.074324399,-0.381624341,0.999909639,0.507172346,0.074428886,-0.381718516,0.999895334,0.497758538,0.074541569,-0.381913573,0.999926448,0.589932561,0.089436889,-0.147360727,0.99977535,0.48857525,0.084395319,-0.117397107,0.999908924,0.558672369,0.125663787,-0.342466712,0.999932647,0.515657902,0.123552233,-0.333669186,0.999875188,0.683996856,0.232894599,-0.08604455,0.999505043,0.412994653,0.240677625,-0.024298565,0.999056876,0.727454841,0.389225483,-0.392831206,0.981155396,0.377626926,0.404442251,-0.346100092,0.959141672,0.559539199,0.290166557,-0.779359877,0.968921006,0.517086744,0.290540785,-0.789484739,0.951944768,0.538260341,0.244223922,-0.830228865,0.925051451,0.531823516,0.252914429,-0.872852623,0.896521211,0.540953994,0.230149508,-0.759632051,0.913706303,0.52357626,0.237553239,-0.806826413,0.875207305,0.54523617,0.24521789,-0.750520527,0.882317424,0.521142483,0.251003593,-0.770231783,0.830775499,0.577269077,0.534810305,-0.066866525,0.998742521,0.435144216,0.519171178,0.066640913,0.997447968,0.547920406,0.757062316,-0.019005407,0.958464861,0.182892382,0.6470837,-0.377463549,0.979052484,0.524986267,0.934623003,0.380939096,0.96150589,0.47502169,0.621941805,0.288590223,0.401085407,0.517376602,0.956920505,0.413710922,0.788783491,0.508769691,0.603049994,0.363958031,0.388945103,0.545113742,1.000190258,0.210267082,0.932596564,0.540160775,0.702330947,0.379359841,0.394409001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.524076462,0.364172578,-0.301837832,0.999518275,0.530208051,0.353364766,-0.271949321,0.999283373,0.534530163,0.353444546,-0.271922112,0.998946726,0.53849262,0.353614777,-0.27195856,0.999414444,0.516612947,0.353667617,-0.269722641,0.999029517,0.511859775,0.354161263,-0.269799531,0.998557389,0.507330358,0.354803354,-0.269870669,0.999189079,0.542118311,0.359529227,-0.136498839,0.998441875,0.502694428,0.361239463,-0.124058053,0.999286234,0.532757163,0.378268927,-0.254328281,0.998798013,0.515456676,0.378661931,-0.251074731,0.998296201,0.568653345,0.42201373,-0.136088207,0.996165037,0.481736362,0.419544131,-0.090936035,0.993960738,0.583712637,0.329408377,-0.238296688,0.980475008,0.470899045,0.328122497,-0.159227684,0.981143713,0.542337418,0.2611624,-0.264746428,0.939571261,0.510297,0.25423646,-0.189947695,0.942068875,0.53134501,0.233964115,-0.298495531,0.870477617,0.519482434,0.230168253,-0.234517872,0.868799031,0.52912426,0.231419921,-0.28807801,0.854541659,0.519057393,0.229830533,-0.223509267,0.849979043,0.530525506,0.241674811,-0.266002417,0.844324172,0.517685056,0.240041465,-0.19410193,0.85650593,0.550895751,0.602448285,-0.036220551,0.999027729,0.48884204,0.597510874,0.036261659,0.998427868,0.531360507,0.745840609,-0.011095295,0.941784024,0.382124722,0.645961285,-0.212249905,0.967674553,0.513305366,0.873381376,0.113523766,0.982696414,0.49913165,0.681090295,0.088416241,0.689846635,0.5082075,0.884899735,0.117600486,0.852737904,0.512910187,0.673897982,0.116641223,0.644597888,0.505333841,0.920303583,-0.050921384,0.965663433,0.518238485,0.738782704,0.055420376,0.719730973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.526983857,0.264019549,-0.526386261,0.999315023,0.538778782,0.248597056,-0.480901599,0.999343932,0.545891523,0.248494774,-0.480862409,0.999148369,0.553788722,0.248573273,-0.481006622,0.999448001,0.516704857,0.249650836,-0.467199832,0.998954296,0.509966552,0.250340581,-0.46733126,0.998251736,0.503427148,0.250866205,-0.467443675,0.998852253,0.565233409,0.256015509,-0.265011251,0.999066293,0.498913527,0.257723838,-0.196430564,0.999101639,0.542255461,0.280467302,-0.448609173,0.998608768,0.515835881,0.280641168,-0.4292472,0.997260809,0.617944241,0.330569088,-0.300055385,0.996065915,0.45788753,0.331776023,-0.107939847,0.988245249,0.608462393,0.212475613,-0.521599352,0.983491838,0.441575497,0.211069971,-0.184582323,0.948701799,0.543447256,0.096286982,-0.558857679,0.925476849,0.505431533,0.10058108,-0.242382243,0.89612931,0.53064537,0.066856891,-0.623289287,0.853181541,0.519502759,0.073334783,-0.318288893,0.806305826,0.529119849,0.06387943,-0.60532552,0.835435152,0.520050347,0.071699977,-0.300092161,0.786321938,0.530721486,0.07343182,-0.56084013,0.833509862,0.517878056,0.081241935,-0.252507269,0.801857471,0.556989074,0.577528715,-0.085342981,0.999259293,0.455720514,0.570314586,0.085208967,0.9971928,0.547515988,0.773340523,-0.072264127,0.954218566,0.249977365,0.67140317,-0.135099053,0.95702529,0.511618674,0.939054608,0.19760862,0.979803681,0.477587044,0.674576938,0.551471055,0.515217781,0.499603361,0.961142421,0.211450264,0.849470675,0.508719265,0.660808682,0.620058358,0.548800707,0.494882077,0.986121655,-0.051598739,0.951442182,0.528737605,0.74737078,0.596865654,0.507455528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,0.477221161,0.258037508,-0.321848631,0.999932528,0.487978399,0.238736719,-0.288175225,0.999841809,0.495326191,0.237607747,-0.288238823,0.999842644,0.50128442,0.236721098,-0.288388819,0.99984014,0.467290223,0.240079254,-0.273003817,0.999750555,0.46108374,0.239896864,-0.2730546,0.999672532,0.455329329,0.239862204,-0.273049146,0.99968183,0.512703955,0.241679311,-0.128265932,0.999842763,0.450649381,0.242394537,-0.05318705,0.999644399,0.490592927,0.274045318,-0.264223546,0.999766171,0.46751079,0.27464655,-0.242733359,0.999665737,0.555661798,0.306013882,-0.134327948,0.999781311,0.428427696,0.312078983,0.042443596,0.99777776,0.606056392,0.223901749,-0.299553394,0.996361196,0.359630167,0.243629336,-0.022551952,0.99011761,0.661536098,0.110255599,-0.472056746,0.990921915,0.30235219,0.13551271,-0.208116099,0.983333647,0.682636201,0.080878556,-0.542690694,0.972924113,0.283786386,0.106534898,-0.273602366,0.946187317,0.677480757,0.076525807,-0.562132955,0.972231627,0.289428741,0.099500209,-0.285375208,0.945487916,0.670553088,0.086822957,-0.494265586,0.97429955,0.298175275,0.107089937,-0.231117174,0.953046322,0.533408284,0.570505083,-0.068396442,0.999232411,0.448408157,0.570775151,0.068593666,0.998483002,0.534062684,0.733103812,-0.3015697,0.986278474,0.394883513,0.726477265,-0.151709244,0.990717113,0.518749297,0.868849814,0.079508342,0.965180457,0.480462819,0.854716659,0.202873394,0.965031981,0.521945238,0.874912739,0.105588205,0.790295839,0.498501718,0.858882785,0.227642164,0.891190648,0.506566525,0.939492464,-0.134165227,0.945574343,0.473165095,0.932953656,0.045538478,0.949082792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
